# eventIndex trackIndex extX(cm) extY(cm) extZ(cm) extPx(MeV/c) extPy(MeV/c) extPz(MeV/c) reduced-chi2
4798 0 -8.522275 -50.985921 -27.134373 55.190235 -80.425672 -4.957114 0.799194
4800 0 51.217145 -1.696359 34.538811 57.188436 70.453957 3.761686 1.045520
4801 0 -1.291521 -51.612614 -4.313325 53.793859 -88.576920 -17.679263 1.040521
4804 0 -45.456853 -23.996152 -6.754000 -45.875482 -92.170425 16.416984 0.911111
4805 0 28.258668 -42.862618 22.738256 99.916525 -13.774890 -20.241661 0.970900
4807 0 -40.670114 -31.190785 8.266678 -12.469239 -103.366457 -11.304625 1.012993
4811 0 -51.086401 -5.164415 -24.127728 -51.516354 -90.702578 -3.283252 0.955660
4816 0 29.495295 42.584832 9.816752 -13.885587 95.881730 -37.774205 0.965210
4820 0 9.098427 -50.999416 -23.248900 74.844934 -68.614900 20.246482 1.237698
4821 0 25.171988 44.777645 32.229487 -35.797477 97.116269 2.841213 0.896699
4824 0 -33.393889 38.969482 20.627292 -86.348303 -19.282289 55.250578 1.034753
4830 0 -47.929476 18.727868 -21.205137 -95.707335 -38.385950 18.010734 0.781064
4834 0 -6.535149 51.041648 8.191427 -81.177764 53.429402 -39.251134 1.117302
4840 0 48.416791 16.763057 25.594106 14.879118 74.701361 70.841663 0.779496
4846 0 -34.393879 -38.370592 -12.852708 -7.075971 -103.974946 -6.004330 1.069621
4852 0 47.676031 19.921806 -20.968381 36.256574 92.160515 31.453259 0.879754
4853 0 -36.619889 36.206242 -33.406373 -103.649534 1.879612 -15.947802 0.832934
4854 0 8.786285 50.723030 -39.226658 -75.205714 64.915828 -34.015864 1.019507
4856 0 51.290615 7.954066 -34.589929 68.408497 73.294505 -30.955072 1.230695
4867 0 50.320766 11.600881 35.583877 64.122461 81.206605 17.038371 0.626287
4876 0 14.198191 -49.010902 -18.285885 84.728606 -20.220419 -58.158141 0.860154
4877 0 -41.998299 -29.503147 -9.607380 13.771025 -100.617565 24.446886 0.852085
4881 0 50.397276 -10.597269 -7.601537 93.222328 44.443756 5.149174 0.971628
4884 0 12.660884 -49.711022 42.561958 91.317549 -40.887024 2.131545 0.907801
4886 0 -27.309979 -43.849750 -28.453951 26.780462 -100.226477 -13.469204 1.076385
4888 0 50.800075 -10.145333 -27.771809 72.220214 52.136257 6.429124 0.898000
4889 0 50.220127 11.876630 20.624039 61.392181 82.681186 -20.763695 0.974799
4890 0 31.140178 -41.049440 3.913522 97.541824 -13.688578 -36.108408 0.983800
4891 0 -0.798827 51.292297 35.505356 -78.544930 46.797618 51.202945 1.180853
4893 0 49.228280 14.132846 -28.242427 24.859097 91.479786 -44.374686 0.976218
4896 0 44.956737 24.925796 -0.870322 12.798065 103.443168 6.286481 1.332884
4899 0 50.678844 5.643059 -26.501404 32.396886 91.597870 10.127640 0.797937
4902 0 -32.750969 -39.207310 18.656858 32.948643 -98.488070 -10.987408 0.971142
4903 0 31.047017 -40.651592 0.097132 103.626132 8.773505 6.985829 0.888361
4904 0 -12.332671 -49.842895 -18.711874 71.375594 -73.785141 19.291241 0.813575
4905 0 11.754570 -50.493232 -11.357364 80.743112 -65.402001 8.267825 1.062472
4908 0 -10.451747 -50.428289 21.073502 47.731973 -85.965648 36.950596 0.788654
4912 0 -50.697527 8.908889 9.879242 -84.856786 -54.175772 29.834028 1.151182
4915 0 41.219719 30.966372 -10.471971 15.884809 101.187818 21.290913 0.861168
4918 0 -39.037860 33.469931 34.563804 -102.090642 -19.641139 -10.598285 0.853930
4919 0 -6.728150 -51.040875 -23.440943 54.761473 -85.924134 20.183031 1.091929
4920 0 -25.759412 44.193039 -12.290686 -100.418024 -1.882997 -26.819739 1.045589
4921 0 -18.159484 -48.362764 -44.394726 46.859130 -92.147887 -7.822718 1.009539
4923 0 50.343686 11.109636 -11.207655 52.697003 88.525712 -18.695546 0.930498
4926 0 4.377181 51.455917 -25.872438 -71.917333 75.025700 17.634768 1.097112
4927 0 35.343715 -37.813679 -20.977434 101.056226 -4.929409 25.740001 0.846100
4931 0 -23.163416 -45.936534 -34.547871 52.436456 -89.817747 -7.231505 1.063851
4933 0 -9.149098 -50.672489 -24.505896 46.072066 -88.604763 11.118767 0.754140
4935 0 -47.349199 19.641513 -24.135820 -91.559924 -45.098137 23.085244 0.862911
4937 0 50.485195 9.341313 -18.190962 40.495321 93.902349 19.426271 0.895252
4941 0 40.397948 -31.726320 7.945020 98.435313 17.661460 30.352267 1.033478
4945 0 -21.822715 -46.506124 11.129406 35.046309 -97.839832 2.966273 0.964357
4946 0 -24.731947 -44.784028 9.328884 49.917657 -90.960011 5.713983 0.836498
4949 0 51.212181 5.273076 40.471870 68.654321 77.932402 10.232502 1.063256
4951 0 49.020306 15.320308 -10.510192 48.905015 89.532658 -23.434205 0.851850
4952 0 -46.103447 -23.450923 -27.830301 -50.076447 -88.737570 -16.013924 0.965010
4956 0 -5.428740 -51.231586 -5.476797 80.635540 -65.231241 -9.683135 0.816687
4957 0 33.397246 -38.967975 -17.362793 101.191193 -11.002023 -23.608951 0.750609
4965 0 12.951826 50.156619 21.792822 -56.662083 86.517088 -5.696664 0.835631
4967 0 34.866684 38.057476 -34.457359 8.508512 104.291685 9.866318 0.963981
4970 0 17.068454 48.447389 -17.212248 -61.940376 82.829379 -8.822541 0.998856
4973 0 -42.151035 -29.239070 -20.248270 15.532335 -102.079190 6.213256 0.901818
4982 0 -12.075402 49.934952 19.122207 -87.865844 31.420480 46.881288 1.319839
4984 0 21.934693 46.535330 37.142026 -39.639942 90.441301 33.752169 1.032278
4986 0 39.742050 -33.022663 27.379950 104.185365 11.839900 4.377848 1.148614
4990 0 -35.875237 -37.216028 -12.705317 -9.864436 -102.828719 -18.087188 1.007628
4995 0 -51.774832 -1.823804 -16.366657 -73.528312 -72.831817 6.555081 1.057376
4997 0 -40.396719 31.986507 8.190589 -102.451764 9.176061 7.919794 0.849520
4998 0 2.155557 51.136886 52.823650 -89.990765 47.465872 23.502741 1.130477
5006 0 -25.405840 44.406745 6.960242 -97.386599 6.011828 -37.307616 1.127808
5011 0 -50.049975 12.037342 -0.930456 -82.676366 -55.103939 -31.954460 0.979620
5013 0 3.069157 51.238903 16.406942 -84.818326 51.594354 -33.380736 0.966892
5015 0 -51.716071 0.426684 -28.085741 -72.415173 -70.605844 -26.573010 0.926167
5018 0 37.935471 34.905259 -7.111100 11.507969 103.042282 -13.773888 0.808751
5019 0 41.266551 13.357328 0.798121 -96.274465 35.974294 16.236169 0.838219
5023 0 29.101099 -42.508591 -0.360647 104.294330 -6.622251 -9.512410 0.766769
5029 0 -4.939746 51.585766 -22.637687 -69.056742 73.903732 26.892195 1.068185
5031 0 51.209983 -1.362421 8.779902 52.545574 88.847205 13.147466 0.967494
5042 0 -25.513611 -44.614872 -14.522551 39.434277 -90.020455 35.616878 0.997852
5043 0 -41.667419 29.870961 24.659099 -88.741906 -36.623247 43.797962 0.802767
5045 0 -35.149521 -38.128136 2.315069 -9.432957 -101.207070 25.456738 0.864685
5053 0 1.972057 51.354483 -6.893068 -62.251903 74.043483 13.671226 0.894816
5054 0 -51.722344 -0.836661 -25.293238 -70.131503 -71.527913 30.684724 0.929744
5057 0 -51.090512 3.488075 -3.145496 -64.558953 -81.474602 -4.605644 0.822567
5058 0 51.261017 4.874363 5.992356 76.171517 67.892775 -19.717742 0.869213
5059 0 -50.542861 -10.684042 -8.721140 -64.114265 -80.867000 -15.843613 1.093409
5061 0 50.644400 10.395398 -7.059392 58.202982 84.768996 -21.408757 0.993662
5063 0 45.262909 23.858206 -13.812043 -2.101564 102.004476 4.189065 1.276314
5065 0 51.496651 -3.937477 -11.788647 86.046331 57.935327 19.016061 1.002439
5066 0 -36.470972 -35.644287 -42.254474 30.347317 -99.396683 -9.242283 1.375109
5067 0 10.778592 50.419762 24.608027 -54.237660 79.955541 38.489927 1.064973
5074 0 50.969879 -6.839558 -0.919980 64.412355 81.001431 5.536700 0.940336
5079 0 -17.389324 48.153633 -24.131514 -103.029400 13.712225 -8.476460 0.871480
5084 0 -36.281391 -36.324598 3.090685 1.485331 -99.190094 33.016901 0.749603
5092 0 -35.781600 36.739754 -40.975904 -78.296430 -20.800587 -39.567146 1.454001
5095 0 38.325108 -34.254788 9.389740 76.636136 19.639114 71.482189 1.001584
5098 0 15.869337 -49.073581 -14.828735 91.571614 -35.018805 36.415122 1.013204
5099 0 45.461025 -24.691984 9.435332 102.091856 16.500551 8.820598 0.976758
5103 0 13.235859 -49.937907 -20.994366 88.508904 -54.468475 -5.381480 1.209823
5105 0 -51.172623 -6.034525 -18.893486 -58.823690 -83.898917 21.966686 1.013834
5106 0 38.034377 -34.977619 24.455148 98.831236 12.062647 33.173695 1.153454
5107 0 22.495973 45.898598 -50.574871 -52.207176 87.379746 -22.247938 1.142434
5112 0 9.524441 -50.438552 11.092708 87.447204 -50.495699 -7.326896 0.927258
5117 0 -49.712952 -12.517097 6.429734 -57.435311 -80.609165 0.621535 1.094915
5120 0 34.982201 -37.778698 2.028278 99.094264 6.651302 -30.745620 0.957757
5122 0 -34.053699 -38.566173 36.545444 -1.637058 -99.134080 34.087844 1.166079
5124 0 -51.444118 -1.791615 -20.069437 -62.787399 -81.460416 -16.221663 1.204165
5127 0 -49.500356 14.428046 26.805683 -90.201147 -50.337933 -17.084306 0.911910
5132 0 48.099616 16.900156 14.967266 20.870501 82.992606 58.171578 1.012076
5134 0 16.839102 48.408453 11.159085 -65.716833 74.385434 -35.590980 0.892539
5135 0 -44.910884 24.830638 12.084569 -96.133374 -11.662470 39.629821 1.246769
5139 0 -32.403131 -39.847196 22.587634 25.871448 -84.748842 55.128459 1.075535
5141 0 -51.551270 -2.671600 -17.532778 -63.590817 -82.747117 3.779961 0.869270
5144 0 -49.764920 13.451231 -31.919826 -92.617884 -40.073086 -26.082942 1.017714
5145 0 -6.784898 -50.794688 26.409744 68.795167 -67.480460 38.372166 1.040355
5146 0 14.719386 49.187337 31.136507 -67.881800 65.359659 46.517886 1.082381
5148 0 47.906296 19.846110 36.025701 42.721119 88.629737 35.520133 0.888736
5150 0 -50.102639 12.610216 -23.934706 -93.549989 -41.805103 -18.361079 1.215553
5154 0 -4.826529 51.019569 -0.810020 -94.153099 29.981464 -35.791796 0.959157
5160 0 -37.736595 35.512375 -19.364855 -105.187349 2.707577 0.942731 0.838714
5163 0 -44.722813 -25.239470 -12.790040 -33.153411 -96.592747 -24.168447 1.087280
5166 0 -19.221830 -47.874411 17.845114 22.702655 -101.524234 5.613178 0.917122
5172 0 -15.608215 -48.843176 -17.099023 36.974937 -91.720067 4.289228 0.908367
5173 0 26.016404 -44.472725 -44.199367 102.476843 -22.662755 -8.147125 0.911462
5179 0 -45.320390 23.947881 -24.026911 -93.259595 -44.706825 8.416248 0.894192
5181 0 -8.599602 -50.538154 -34.403236 78.458421 -53.299867 -45.163963 1.027013
5183 0 -41.873020 29.366012 -8.351658 -92.150748 -36.628783 34.505289 1.221078
5187 0 6.386442 -51.141409 -38.121969 86.510539 -43.959886 -40.902920 0.719457
5190 0 -44.469571 25.235395 -42.962441 -86.945117 -47.193699 -33.671390 0.846836
5191 0 44.998685 -25.220823 -4.031974 96.477620 38.733259 12.190044 0.956522
5193 0 28.331228 42.883404 12.625041 -19.052276 102.168322 -4.183114 0.937390
5195 0 46.822750 21.229641 -19.820353 11.228933 86.880043 -56.007739 0.806403
5198 0 47.855778 18.165530 -22.291963 22.676177 97.079471 30.944223 0.967913
5199 0 0.862311 51.110348 1.328672 -83.462030 46.440583 -35.614789 0.842290
5201 0 -51.721844 -2.252989 40.146034 -80.734752 -60.715709 30.870063 1.054889
5202 0 -47.922967 18.519157 -41.728764 -83.699629 -57.507224 -26.032912 1.208861
5203 0 -9.118482 -50.814453 16.393551 47.834430 -92.546023 -7.503388 1.035533
5207 0 -41.031830 -30.461132 -24.932343 2.520899 -102.914989 18.698817 1.227950
5208 0 -7.558216 51.219125 8.514615 -84.926158 59.178852 13.780898 0.936398
5211 0 44.672791 25.409399 -41.807007 32.088004 96.584775 -21.713974 0.858634
5213 0 45.712130 -23.981681 -43.303482 97.652189 33.227935 -17.803475 1.064939
5215 0 11.621762 50.086794 -0.554850 -61.510172 84.592246 -10.200811 0.939861
5217 0 26.070640 -44.207134 -6.432630 98.154485 -17.497160 -30.311609 1.016594
5225 0 -35.555935 -36.684105 44.598147 23.519306 -95.452771 31.728525 0.980073
5227 0 36.662525 36.171038 -12.446379 -0.034282 103.550121 -3.843003 0.708218
5229 0 -50.010200 12.104697 22.034056 -76.937854 -70.619784 2.756577 0.873508
5234 0 7.612551 50.434873 2.166000 -84.960386 60.376596 -8.750726 0.823109
5235 0 37.673458 34.767501 -9.481955 -21.372240 101.459116 -7.452566 1.225288
5243 0 -2.190106 -51.389214 19.917717 65.230601 -56.304511 58.330424 0.743021
5245 0 9.635738 -50.961426 46.516884 89.419849 -48.599496 24.274994 0.808606
5248 0 -32.432521 -39.992447 14.762786 21.684432 -97.637534 -27.989453 0.901523
5253 0 -26.694193 -43.914313 52.407078 44.545043 -92.968658 21.468280 0.928889
5254 0 40.881035 -30.935107 38.099617 84.837355 41.393735 49.149837 0.885023
5259 0 -1.763190 -51.706008 -22.651362 59.544995 -84.821202 4.921544 0.845117
5262 0 -25.671315 -44.906965 16.555046 13.973499 -102.898419 -7.257371 0.796573
5265 0 49.954417 -11.199093 -8.221822 80.232516 65.743387 -14.041825 0.759028
5273 0 -3.155206 -51.383601 -21.698948 66.501945 -78.540862 15.824633 1.050140
5274 0 45.082799 -24.515638 35.490493 96.984930 14.930527 35.169683 1.055999
5275 0 -39.960060 -32.372191 -6.571986 -10.975076 -89.739397 -50.459974 1.157797
5276 0 43.737831 27.738785 -5.831063 29.934632 100.046314 12.771799 1.036880
5281 0 -9.948513 50.235364 11.605407 -80.317788 33.019133 57.594270 1.400592
5286 0 -49.132995 -15.062259 -41.062346 -32.769978 -92.908993 -34.868870 0.689057
5289 0 51.317168 2.203694 -36.281834 69.195129 78.527629 -2.294301 0.806204
5290 0 -19.560934 47.458958 26.546275 -103.083946 15.863394 10.161718 0.886943
5294 0 10.434858 50.312799 15.002318 -68.066761 78.125037 12.209693 0.868346
5300 0 50.379280 9.078434 -31.182619 41.552741 94.445944 13.761627 1.097448
5303 0 -26.389427 -44.688576 -34.464951 7.924349 -103.517853 -8.633859 0.929381
5305 0 7.603637 50.772038 -30.782976 -74.190378 66.783600 -33.639550 0.990928
5310 0 -44.615300 -26.158593 26.890692 -33.269390 -96.992001 19.488109 1.137822
5314 0 -38.419293 -34.509367 1.782860 -11.653016 -103.782520 16.707156 0.910045
5316 0 51.590984 3.075156 -30.190903 69.941521 69.797590 -33.975240 1.108184
5317 0 49.569952 -13.896271 -12.263085 84.706672 58.783878 13.208851 1.054344
5322 0 48.735987 -16.939284 22.122074 98.503441 27.823471 22.647219 0.906114
5329 0 50.863671 7.924471 -37.860325 70.632935 72.281830 5.534168 1.005187
5332 0 34.371959 38.029900 -19.027918 -24.735112 100.365452 -13.281320 0.769311
5333 0 -9.656715 -50.728931 24.431451 54.766409 -75.803623 45.740798 0.850546
5334 0 -40.629680 -31.507294 -19.953011 -21.705939 -98.271251 28.331563 0.866142
5340 0 -45.928257 -23.482547 -30.265171 -29.973233 -96.692689 -28.634774 1.071769
5342 0 -10.847179 50.459443 -15.060487 -82.132928 50.497469 -42.643484 0.893992
5344 0 -16.635097 -48.894251 -24.472014 51.553402 -88.527776 -19.599060 1.063334
5348 0 48.062630 18.499240 -17.564040 34.430061 85.349575 -4.441854 1.019306
5349 0 -7.810167 -50.901444 -30.549218 48.669223 -84.179446 -39.742999 0.878896
5351 0 -41.014709 31.569559 -3.659637 -100.817978 -16.874054 -22.733161 1.259033
5353 0 50.148488 -10.360814 -31.193263 58.298551 63.497767 -57.935517 0.926012
5358 0 -23.849577 45.676797 -5.072196 -97.970456 28.886450 22.239832 1.151712
5360 0 46.236934 22.742195 -21.125132 30.319663 97.769089 5.094605 1.007814
5366 0 -31.765651 40.314144 30.376070 -101.123802 -7.262515 13.951465 1.014746
5371 0 -43.469466 27.157916 24.992355 -89.606829 -53.032193 15.166999 0.849803
5379 0 -27.993318 -43.364525 11.426189 28.309589 -99.255741 2.857814 1.038895
5383 0 -35.311093 -37.262729 -14.172679 21.947186 -99.066548 -11.766015 0.749843
5385 0 50.880193 -5.725586 -17.815546 74.419715 71.519926 -13.964289 1.148188
5387 0 6.848466 50.937610 27.480924 -56.813177 81.354752 30.739687 0.936196
5390 0 -47.313333 20.440724 7.595309 -68.956770 -41.970473 67.764483 1.099070
5392 0 29.604081 41.996989 -8.672886 -32.826938 97.853906 -14.640956 0.872691
5397 0 -31.322786 -40.863426 -29.474865 4.426665 -101.555981 17.683325 1.144159
5399 0 18.340359 47.699726 -9.501412 -62.454190 79.138547 26.512602 0.876949
5400 0 -50.848971 9.887834 21.022813 -89.709029 -44.406727 30.909445 0.917337
5402 0 -35.464154 37.183291 -14.385266 -100.973241 -18.472653 -20.741493 0.936036
5411 0 15.635900 49.372827 -4.726457 -33.413444 98.491162 11.236545 0.942074
5413 0 6.014501 -51.336994 -10.178802 70.929542 -73.996589 20.375889 1.180160
5415 0 26.344973 43.924331 -28.011947 -30.562392 86.232319 -50.501440 1.127807
5417 0 46.386346 22.793216 -18.379793 49.579356 89.608647 -6.903239 0.758543
5418 0 -26.473219 -44.559654 -7.791567 22.843694 -101.712964 -6.450191 1.573356
5424 0 -24.010819 -45.694903 -8.883807 42.258039 -93.956806 1.742737 0.775498
5427 0 48.943022 15.728111 -22.339397 45.910146 79.709470 -49.891800 1.052802
5430 0 48.426587 -17.253597 -30.847734 64.388275 58.024324 -57.341289 1.103941
5443 0 -12.847179 49.958991 12.999913 -78.874372 66.253357 -15.125033 0.941924
5444 0 41.003574 -31.401100 14.802014 102.369644 19.702265 -10.127903 1.007030
5446 0 1.300691 51.458805 -10.422182 -74.675366 70.262201 -21.594174 0.929213
5447 0 -20.865645 -47.120216 25.193840 46.479277 -91.532201 -19.283572 1.120959
5456 0 9.244225 -50.553158 -52.156052 98.682292 -30.024037 -17.165255 1.015182
5457 0 11.482573 50.445152 14.673042 -37.533596 90.924069 -34.112256 1.001116
5460 0 48.575149 17.241284 32.700599 31.707823 99.523135 14.271190 1.086937
5464 0 -30.995538 40.713802 25.600802 -101.725258 -20.621801 9.341350 1.283604
5466 0 -44.767483 -24.945090 -23.519930 -1.289283 -102.089822 21.756202 1.139310
5469 0 29.302812 42.304211 36.076393 -30.165309 97.400352 25.393717 0.948246
5470 0 38.217682 34.515997 -25.700041 1.041207 102.863975 19.301094 0.876147
5472 0 -23.927265 45.402512 -2.270273 -104.524978 0.074573 -10.385388 0.883289
5473 0 48.155292 18.944017 45.023449 46.774670 93.227528 9.390918 1.094992
5474 0 10.367449 -50.173435 -48.757906 100.124814 -25.688555 -12.835357 0.817799
5476 0 -13.993302 49.539417 -25.259710 -95.604688 40.508643 -1.064195 0.839993
5480 0 -37.391724 -35.344933 -11.013587 8.748520 -91.501467 -2.554896 0.882187
5485 0 10.802792 50.652115 24.418489 -42.628158 94.486222 7.414555 0.968725
5489 0 -45.930495 -23.538143 -47.318998 -42.433046 -92.636421 -24.132777 0.816869
5491 0 -43.846886 -26.632218 47.656105 8.063762 -103.444658 10.887791 0.935201
5495 0 -4.456803 51.320980 -7.118348 -82.410179 61.323736 20.773770 1.182694
5496 0 31.789020 40.154076 -52.476875 -37.432291 92.896812 -26.038136 1.163411
5499 0 49.251793 -15.390783 24.448379 97.206302 36.178015 11.363426 1.108673
5504 0 -10.213082 50.472330 18.719086 -90.475254 49.055237 15.130756 0.808783
5510 0 -25.171199 44.258632 -28.648103 -87.388553 4.780047 -54.689031 1.120150
5520 0 -28.150406 -42.862391 -41.501000 54.232463 -83.283119 -33.032686 0.933639
5522 0 -51.496336 1.490715 -23.076334 -78.414626 -68.137482 22.360658 0.914688
5524 0 47.406890 20.317406 -21.478639 32.046560 97.520553 -19.819824 0.824010
5530 0 46.004841 -23.453571 -36.892071 96.135400 35.138927 -22.507552 0.967955
5536 0 47.548798 20.298800 32.875626 57.876978 84.997937 -15.314395 0.983031
5540 0 48.953676 -16.280105 13.018992 68.770118 43.313876 -20.374944 0.819239
5541 0 -18.884748 47.464996 -23.349609 -101.083092 17.534014 18.548459 1.387069
5542 0 -38.440675 34.212467 -13.796706 -101.761378 -9.166464 -22.315843 0.916427
5543 0 -1.537891 51.101097 -1.681988 -90.450957 43.326117 -27.626811 0.984441
5547 0 40.912733 -31.592500 -30.223608 97.315796 20.493133 -32.897688 0.834504
5549 0 45.083427 -24.872836 8.918084 90.589881 51.632773 6.830585 0.831873
5550 0 46.238165 -22.850922 -17.836450 101.706982 19.430283 -16.159795 1.005225
5558 0 -46.402828 -21.531336 -41.084519 -7.223357 -95.406495 -39.996777 1.149970
5561 0 19.487026 47.436391 39.669925 -38.468935 92.030205 29.617475 0.927278
5576 0 0.159351 -51.227213 34.517800 84.566854 -56.514855 23.561101 0.865397
5579 0 51.595212 3.299008 11.559600 80.237962 65.300010 -7.138458 0.879245
5582 0 -44.252528 25.966324 16.516668 -79.734914 -43.294720 51.217869 1.027976
5590 0 13.548739 -49.992953 18.662068 87.661736 -56.103919 -10.669720 1.101616
5596 0 -5.449130 -50.917065 -31.589021 85.708506 -58.867998 -12.800661 1.041966
5597 0 50.900932 -5.279614 25.854347 65.903470 73.179804 36.885072 0.949771
5599 0 -4.819276 -51.427739 23.006552 72.013646 -76.155506 6.120513 1.130442
